,area,endereco,quartos,banheiros,vagas,preco,condominio,amenidades,bairro
2943,65,Avenida Coronel Francisco Júlio César Alfieri ,2,1,1,3200.0,0.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Aceita animais
...", Vila São Paulo
2944,85,"Vila Guarani, São Paulo ",3,3,2,2500.0,720.0,"Piscina
Churrasqueira
Jardim
Área de serviço
Playground
...", SP
2945,50,"Rua Gabriele D'Annunzio, 624 ",1,1,1,3790.0,520.0,"Playground
Salão de jogos
Ar-condicionado
Salão de festas
Área de serviço", Campo Belo
2946,51,"Rua Val de Palmas, 179 ",2,2,1,1600.0,485.0,"Cozinha
Interfone
Varanda
Área de serviço", Vila Prudente
2947,50,Rua Diana ,2,1,1,1900.0,736.0,"Churrasqueira
Piscina
Armário na cozinha
Área de serviço", Pompeia
2948,273,"Rua Gaivota, 188 ",4,5,4,15990.0,3670.0,"Ar-condicionado
Área de serviço
Salão de festas
Quadra poliesportiva
Closet
...", Moema
2949,35,Rua Traituba ,1,1,1,2000.0,450.0,"Elevador
Playground
Jardim", Saúde
2950,60,"Perdizes, São Paulo ",2,2,1,2600.0,800.0,"Piscina
Mobiliado
Varanda
Área de serviço
Quadra poliesportiva
...", SP
2951,28,"Rua Frei Caneca, 1100 ",1,1,0,1200.0,380.0,"Interfone
Armário na cozinha", Bela Vista
2952,91,"Brooklin, São Paulo ",3,4,2,7000.0,1141.0,"Piscina
Varanda
Ar-condicionado
Área de serviço
Playground
...", SP
2953,41,Rua Professor Fábio Fanucchi ,1,1,0,1550.0,0.0,"Portão eletrônico
Aceita animais", Jardim São Paulo
2954,64,"Rua Capote Valente, 668 ",2,1,1,2500.0,2500.0,"Elevador
Condomínio fechado
Aceita animais
Bicicletário
Portaria 24h
...", Pinheiros
2955,76,Rua Tonelero ,3,2,2,2900.0,950.0,"Playground
Salão de festas
Varanda", Vila Ipojuca
2956,44,Rua Iperoig ,1,1,0,1500.0,203.0,"Cozinha
Área de serviço", Perdizes
2957,45,"Rua Conselheiro Ramalho, 52 ",1,1,1,1300.0,521.0,"Elevador
Churrasqueira", Bela Vista
2958,227,Alameda dos Tupiniquins ,3,5,3,10000.0,4000.0,"Piscina
Elevador
Armário na cozinha
Sala de jantar", Moema
2959,114,Rua Maurício Francisco Klabin ,3,3,3,6000.0,1170.0,"Piscina
Churrasqueira
Varanda
Jardim
Área de serviço
...", Vila Mariana
2960,100,Rua Visconde de Itaboraí ,3,3,2,2500.0,905.0,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Armário na cozinha
...", Tatuapé
2961,144,"Alameda Barros, 454 ",3,3,1,3500.0,1087.0,Elevador, Santa Cecília
2962,65,"Rua Cayowaá, 1742 ",2,1,1,2200.0,740.0,"Elevador
Jardim
Área de serviço
Playground
Quadra poliesportiva
...", Sumaré
2963,62,"Tatuapé, São Paulo ",2,2,1,1390.0,840.0,"Espaço gourmet
Salão de festas
Garagem", SP
2964,380,"Avenida Washington Luís, 1576 ",3,6,6,18000.0,2700.0,0, Santo Amaro
2965,65,"Itaquera, São Paulo ",2,1,0,1200.0,0.0,0, SP
2966,76,"Rua Augusta, 150 ",3,2,2,4200.0,800.0,"Piscina
Churrasqueira
Condomínio fechado
Academia
Espaço gourmet
...", Consolação
2967,43,"Rua João Adolfo, 75 ",1,1,0,1300.0,500.0,"Portão eletrônico
Cozinha americana
Aceita animais", Centro
2968,58,"Ibirapuera, São Paulo ",2,2,1,3100.0,770.0,"Piscina
Churrasqueira
Academia
Jardim
Playground
...", SP
2969,50,"Praça Hilário da Conceição, 369 ",2,1,1,1600.0,0.0,"Elevador
Salão de festas
Playground
Portão eletrônico
Aceita animais", Mandaqui
2970,49,Rua das Palmeiras ,1,1,1,1900.0,800.0,"Piscina
Churrasqueira
Academia
Espaço gourmet
Garagem
...", Vila Buarque
2971,60,Rua Pascal ,2,2,1,5000.0,0.0,"Aceita animais
Mobiliado", Campo Belo
2972,110,"Rua dos Pinheiros, 990 ",3,1,0,4550.0,120.0,0, Pinheiros
2973,83,"Rua Tonelero, 201 ",3,3,2,2900.0,680.0,"Churrasqueira
Piscina
Armário na cozinha
Área de serviço", Vila Ipojuca
2974,537,"Alameda Barros, 702 ",4,7,6,52000.0,8953.0,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...", Higienópolis
2975,110,Alameda Ministro Rocha Azevedo ,2,3,2,13000.0,2269.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Jardins
2976,52,"Rua Peixoto Gomide, 596 ",2,1,1,3300.0,467.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Jardim Paulista
2977,156,Rua Fábia ,4,4,3,7500.0,1229.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Vila Romana
2978,45,"Rua Rubens Meireles, 99 ",1,1,1,2000.0,550.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Barra Funda
2979,73,"Alto Da Boa Vista, São Paulo ",3,2,1,2600.0,760.0,0, SP
2980,54,Rua Padre Benedito de Camargo ,2,1,1,1380.0,625.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Penha
2981,130,Rua Japão ,3,3,1,4000.0,1300.0,"Playground
Salão de festas
Jardim
Área de serviço", Itaim Bibi
2982,40,"Rua das Camélias, 502 ",1,1,1,1500.0,660.0,"Piscina
Elevador
Jardim
Salão de festas
Portaria 24h
...", Mirandópolis
2983,90,Rua Manuel da Nóbrega ,3,3,1,3400.0,885.0,"Cozinha
Elevador
Interfone
Área de serviço", Vila Mariana
2984,123,Avenida Angélica ,3,1,1,3700.0,1761.0,"Garagem
Jardim
Área de serviço
Salão de festas
Cozinha
...", Higienópolis
2985,60,"Rua Catão, 523 ",2,2,1,3350.0,584.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Romana
2986,161,"Rua Silva Correia, 168 ",3,5,3,16500.0,2900.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Itaim Bibi
2987,76,"Rua Mário Whately, 368 ",3,2,1,2200.0,778.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Alto da Lapa
2988,123,Avenida Angélica ,3,1,1,3700.0,1761.0,"Garagem
Jardim
Área de serviço
Salão de festas
Cozinha
...", Higienópolis
2989,60,"Rua Catão, 523 ",2,2,1,3350.0,584.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Romana
2990,161,"Rua Silva Correia, 168 ",3,5,3,16500.0,2900.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Itaim Bibi
2991,76,"Rua Mário Whately, 368 ",3,2,1,2200.0,778.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Alto da Lapa
2992,50,Avenida Alberto Ramos ,2,1,1,1600.0,380.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Jardim Independencia
2993,88,"Paraíso, São Paulo ",3,3,1,3600.0,1200.0,"Academia
Interfone
Salão de festas
Armário embutido
Sala de jantar", SP
2994,165,Rua Francisco Soledade ,3,5,2,4500.0,1100.0,"Churrasqueira
Ar-condicionado
Área de serviço
Playground
Piscina infantil
...", Móoca
2995,60,"Rua Paula Ney, 425 ",2,2,2,2300.0,1160.0,"Piscina
Academia
Salão de festas
Portaria 24h
Condomínio fechado", Vila Mariana
2996,85,"Rua Pereira da Nóbrega, 255 ",3,2,2,2200.0,986.0,"Piscina
Churrasqueira
Varanda
Área de serviço
Quadra poliesportiva
...", Ipiranga
2997,90,Rua Caio Prado ,2,1,1,2200.0,1000.0,"Elevador
Condomínio fechado
Aceita animais
Área de serviço
Portaria 24h
...", Consolação
2998,160,Alameda Barros ,3,3,3,7800.0,1600.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Santa Cecília
2999,77,Rua Diana ,2,2,1,2150.0,560.0,"Garagem
Jardim
Área de serviço
Perto de vias de acesso
Próximo a escola
...", Perdizes
3000,164,"Avenida Doutor Altino Arantes, 870 ",3,3,2,3290.0,1188.0,"Playground
Salão de festas
Área de serviço", Vila Clementino
3001,55,"Rua Antônio Alvarez Airão, 28 ",2,1,0,1200.0,0.0,Aceita animais, Bortolândia
3002,42,Rua Nova York ,1,1,1,3000.0,550.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Espaço gourmet
...", Brooklin
3003,100,"Rua Casa do Ator, 996 ",3,3,1,3150.0,690.0,Salão de festas, Vila Olímpia
3004,63,Avenida Marechal Mário Guedes ,2,2,1,2200.0,700.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Jaguaré
3005,240,Rua Realengo ,3,5,3,15000.0,2503.0,"Piscina
Academia
Garagem
Ar-condicionado
Área de serviço
...", Vila Madalena
3006,68,"Avenida Nossa Senhora da Assunção, 780 ",2,1,1,1400.0,895.0,"Piscina
Churrasqueira
Elevador
Academia
Garagem
...", Butantã
3007,58,Rua Savério Mercadante ,2,1,1,1500.0,333.0,"Varanda
Jardim
Área de serviço
Playground
Quadra poliesportiva
...", Interlagos
3008,107,"Rua Alvorada, 735 ",2,3,1,3800.0,950.0,"Churrasqueira
Área de serviço
Quadra poliesportiva
Armário na cozinha
Interfone
...", Vila Olímpia
3009,72,Rua Saguairu ,2,2,2,2400.0,636.0,"Playground
Quadra poliesportiva
Academia
Salão de jogos
Salão de festas", Casa Verde
3010,167,"Rua Doutor José Manoel, 18 ",4,3,2,6985.0,1856.0,"Salão de festas
Área de serviço", Higienópolis
3011,120,"Avenida Nova Independência, 1010 ",2,4,2,8700.0,1550.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", Brooklin
3012,49,Rua Fortunato Ferraz ,2,1,1,1900.0,0.0,0, Vila Anastácio
3013,87,"Rua Samambaia, 550 ",3,2,1,2000.0,834.0,0, Bosque da Saúde
3014,206,"Santo Amaro, São Paulo ",3,5,4,5100.0,2282.0,0, SP
3015,45,"Rua Mateus Grou, 554 ",1,2,1,2650.0,651.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pinheiros
3016,67,Rua José Jannarelli ,2,3,1,1900.0,885.0,Elevador, Jardim Guedala
3017,70,Rua Gabriele D'Annunzio ,1,2,2,5200.0,620.0,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...", Campo Belo
3018,66,"Rua Butiá, 135 ",2,2,2,2800.0,486.0,"Piscina
Churrasqueira
Condomínio fechado
Área de serviço
Quadra poliesportiva
...", Jardim Anália Franco
3019,216,"Rua Pedro Pomponazzi, 129 ",3,5,4,12000.0,3500.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Mariana
3020,230,Rua Nello Bini ,4,6,4,3000.0,3000.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", Jardim Anália Franco
3021,53,"Rua Herculano de Freitas, 291 ",2,2,1,2300.0,863.0,"Churrasqueira
Condomínio fechado
Academia
Aceita animais
Salão de festas
...", Bela Vista
3022,112,"Rua Cayowaá, 705 ",3,2,2,3000.0,1180.0,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Armário na cozinha
...", Perdizes
3023,120,Rua Bandeira Paulista ,2,2,1,5000.0,1667.0,"Jardim
Playground
Portaria 24h", Itaim Bibi
3024,70,"Rua Girassol, 1018 ",1,2,1,5700.0,985.0,"Piscina
Churrasqueira
Academia
Garagem
Playground
...", Vila Madalena
3025,50,"Rua Dona Vitu Giorgi, 119 ",3,1,1,1300.0,540.0,0, Jardim Leonor
3026,35,"Rua Helvétia, 980 ",1,1,1,2000.0,409.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Santa Cecília
3027,47,Rua Vinte e Cinco de Janeiro ,2,1,1,2150.0,480.0,"Piscina
Churrasqueira
Varanda
Quadra poliesportiva
Armário na cozinha
...", Centro
3028,173,Avenida Padre Antônio José dos Santos ,3,2,2,8500.0,2090.0,"Piscina
Churrasqueira
Academia
Jardim
Área de serviço
...", Brooklin
3029,50,"Rua Doutor Paschoal Imperatriz, 107 ",1,1,1,2000.0,1600.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Brooklin
3030,110,"Jardim Aeroporto, São Paulo ",3,3,2,3200.0,1150.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", SP
3031,40,"Moema, São Paulo ",1,1,1,1700.0,770.0,"Churrasqueira
Elevador
Salão de festas", SP
3032,130,Rua Aracari ,3,3,2,6500.0,2245.0,"Piscina
Varanda
Academia
Ar-condicionado
Jardim
...", Itaim Bibi
3033,95,Alameda Joaquim Eugênio de Lima ,2,1,1,3000.0,1202.0,"Elevador
Salão de festas
Sala de jantar
Jardim
Área de serviço", Jardim Paulista
3034,50,"Rua Itaiteva, 22 ",2,1,1,2000.0,550.0,"Piscina
Mobiliado
Churrasqueira
Academia
Playground
...", Morumbi
3035,39,Rua Santo Amaro ,1,1,1,1950.0,422.0,"Piscina
Churrasqueira
Espaço gourmet
Ar-condicionado
Jardim
...", Bela Vista
3036,40,"Rua Rego Freitas, 354 ",1,1,0,2000.0,570.0,"Academia
Varanda gourmet
Ar-condicionado
Churrasqueira
Salão de festas", República
3037,36,"Rua Quatá, 76 ",1,1,1,3300.0,0.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...", Vila Olímpia
3038,88,"Vila Nova Conceição, São Paulo ",2,3,0,5500.0,2578.0,"Churrasqueira
Piscina
Interfone
Armário na cozinha
Ar-condicionado", SP
3039,38,Rua Martiniano de Carvalho ,1,1,1,2000.0,670.0,"Piscina
Churrasqueira
Elevador
Academia
Ar-condicionado
...", Bela Vista
3040,70,Avenida Raimundo Pereira de Magalhães ,3,2,1,3500.0,750.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Anastácio
3041,33,"Vila Mariana, São Paulo ",1,1,1,1300.0,560.0,"Interfone
Área de serviço", SP
3042,84,Rua do Arraial ,2,3,1,2200.0,986.0,0, Vila Mariana
3043,70,"Vila Anastácio, São Paulo ",2,2,2,3000.0,750.0,"Piscina
Churrasqueira
Academia
Playground
Salão de festas
...", SP
3044,267,Rua Professor Campos de Oliveira ,3,5,26,10500.0,1750.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Campo Grande
3045,86,Rua Luisiania ,2,2,2,3600.0,1489.0,"Piscina
Academia
Jardim
Área de serviço
Salão de festas
...", Brooklin
3046,110,Avenida Horácio Lafer ,3,5,0,5500.0,1400.0,"Piscina
Churrasqueira
Elevador
Área de serviço
Cozinha
...", Itaim Bibi
3047,70,"Vila Palmeiras, São Paulo ",2,1,1,1370.0,100.0,"Cozinha
Interfone
Sistema de alarme
Quintal
Área de serviço", SP
3048,60,"Avenida Nossa Senhora do Sabará, 487 ",2,2,1,1700.0,635.0,"Elevador
Condomínio fechado
Área de serviço
Cozinha
Interfone
...", Campo Grande
3049,230,"Rua Marcos Lopes, 0 ",3,4,2,30000.0,2000.0,"Churrasqueira
Mobiliado", Vila Nova Conceição
3050,63,Avenida Sargento Geraldo Sant'Ana ,3,2,1,1700.0,665.0,"Elevador
Cozinha
Garagem
Condomínio fechado
Varanda", Jardim Marajoara
3051,103,Rua Doutor Miranda de Azevedo ,3,3,2,4850.0,1250.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pompeia
3052,55,"Avenida Nove de Julho, 70 ",1,1,0,1100.0,400.0,"Elevador
Aceita animais
Bicicletário
Portaria 24h
Cozinha americana
...", Centro
3053,65,"Rua Marselhesa, 556 ",2,1,1,2000.0,650.0,Cozinha, Vila Clementino
3054,60,"Rua Paulo Orozimbo, 117 ",1,1,1,1800.0,400.0,"Condomínio fechado
Aceita animais
Jardim
Varanda gourmet
Cozinha americana
...", Aclimação
3055,97,"Alameda Tietê, 689 ",2,1,0,4500.0,912.0,"Mobiliado
Condomínio fechado
Aceita animais
Área de serviço
Portaria 24h
...", Jardins
3056,35,"Rua Vergueiro, 1247 ",1,1,1,1500.0,600.0,0, Paraíso
3057,68,"Rua Juquis, 391 ",2,1,1,3460.0,900.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Moema
3058,133,"Rua Tuim, 317 ",3,4,2,12650.0,2000.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Moema
3059,50,"Rua Retiro, 0 ",2,1,1,1450.0,291.0,"Churrasqueira
Elevador
Condomínio fechado
Academia
Aceita animais
...", Tatuapé
3060,133,"Rua Tuim, 317 ",3,4,2,12650.0,2000.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Moema
3061,50,"Rua Retiro, 0 ",2,1,1,1450.0,291.0,"Churrasqueira
Elevador
Condomínio fechado
Academia
Aceita animais
...", Tatuapé
3062,50,Rua das Palmeiras ,2,2,1,1750.0,616.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Buarque
3063,132,"Rua Doutor Paschoal Imperatriz, 50 ",3,5,3,11000.0,1220.0,"Piscina
Mobiliado
Churrasqueira
Academia
Espaço gourmet
...", Brooklin
3064,50,"Rua Joaquim Ferreira, 124 ",1,1,1,2800.0,660.0,"Piscina
Mobiliado
Ar-condicionado
Área de serviço
Armário na cozinha
...", Pompeia
3065,65,"Rua Benedito Lapin, 161 ",1,2,1,6000.0,0.0,"Piscina
Churrasqueira
Academia
Espaço gourmet
Salão de festas
...", Itaim Bibi
3066,143,Rua Alexandre Dumas ,3,5,3,9000.0,1030.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Chácara Santo Antônio
3067,50,"Rua Urussuí, 110 ",1,2,1,5000.0,719.0,"Segurança 24h
Espaço gourmet
Salão de jogos", Itaim Bibi
3068,78,"Avenida Jacutinga, 0 ",2,2,1,2800.0,682.0,Salão de festas, Indianópolis
3069,54,Rua Antônio Ribeiro ,1,1,1,1100.0,117.0,0, Água Fria
3070,65,"Brooklin, São Paulo ",2,2,2,4100.0,700.0,"Piscina
Churrasqueira
Elevador
Academia
Área de serviço
...", SP
3071,70,"Tatuapé, São Paulo ",2,2,1,3300.0,500.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", SP
3072,80,"Itaim Bibi, São Paulo ",3,2,1,2800.0,1050.0,"Interfone
Salão de festas
Jardim
Área de serviço", SP
3073,114,Avenida Paulista ,3,3,1,5000.0,580.0,"Elevador
Garagem
Jardim
Área de serviço
Espaço verde / Parque
...", Bela Vista
3074,39,"Rua das Palmeiras, 322 ",1,1,1,2000.0,763.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Santa Cecília
3075,82,"Rua Conceição de Monte Alegre, 767 ",2,3,2,3500.0,924.0,"Piscina
Churrasqueira
Garagem
Jardim
Playground
...", Brooklin
3076,51,"Rua Jaceru, 346 ",1,1,1,3500.0,545.0,"Piscina
Churrasqueira
Academia
Espaço gourmet
Ar-condicionado
...", Brooklin
3077,76,"Rua Barão do Bananal, 1282 ",3,3,2,3950.0,1120.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Pompeia
3078,100,"Rua Bento Freitas, 291 ",2,2,0,1900.0,452.0,"Sistema de alarme
Elevador
Armário embutido
Aceita animais", Vila Buarque
3079,78,"Rua Gaivota, 916 ",2,3,1,3300.0,800.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", Moema
3080,61,"Rua Mourato Coelho, 658 ",2,2,2,4280.0,630.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Pinheiros
3081,105,"Rua Teixeira da Silva, 363 ",2,3,1,3500.0,900.0,0, Paraíso
3082,99,Rua Serra de Botucatu ,3,3,2,3500.0,950.0,"Piscina
Churrasqueira
Elevador
Varanda gourmet
Cozinha
...", Tatuapé
3083,80,"Rua Major Maragliano, 334 ",2,2,1,2500.0,550.0,"Mobiliado
Elevador
Condomínio fechado
Aceita animais
Área de serviço
...", Vila Mariana
3084,40,"Interlagos, São Paulo ",1,1,1,1500.0,300.0,"Varanda
Academia
Jardim
Playground
Salão de festas
...", SP
3085,136,"Rua Itacema, 129 ",3,3,1,5490.0,1500.0,"Playground
Salão de jogos
Salão de festas
Área de serviço", Itaim Bibi
3086,110,Rua Cayowaá ,3,2,1,2300.0,540.0,"Aceita animais
Área de serviço
Bicicletário
Armário embutido
Armário embutido no quarto
...", Perdizes
3087,44,"Avenida Jacutinga, 0 ",1,1,1,2700.0,605.0,"Piscina
Sauna
Academia
Salão de festas", Indianópolis
3088,48,"Rua Doutor Seng, 315 ",1,1,0,2200.0,900.0,"Piscina
Churrasqueira
Salão de festas
Cozinha
Interfone
...", Bela Vista
3089,140,"Vila Mariana, São Paulo ",3,4,3,5000.0,1223.0,"Piscina
Churrasqueira
Varanda
Academia
Área de serviço
...", SP
3090,29,Rua Coronel Joaquim Antônio Dias ,1,1,0,1500.0,142.0,0, Tatuapé
3091,62,Avenida Brigadeiro Luís Antônio ,2,1,1,2600.0,756.0,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...", Jardim Paulista
3092,130,Rua Copacabana ,3,5,3,4600.0,1052.0,"Piscina
Academia
Garagem
Playground
Salão de festas
...", Santa Teresinha
3093,60,Rua Comendador Gil Pinheiro ,3,1,1,1800.0,467.0,0, Chácara Califórnia
3094,49,"Rua Nicolau Barreto, 614 ",1,2,1,3300.0,550.0,"Piscina
Mobiliado
Churrasqueira
Academia
Salão de festas
...", Vila Cordeiro
3095,82,Avenida Jacutinga ,2,2,1,3000.0,940.0,"Varanda
Área de serviço
Quadra poliesportiva
Armário na cozinha
Interfone
...", Moema
3096,49,"Rua Nicolau Barreto, 614 ",1,2,1,3300.0,550.0,"Piscina
Mobiliado
Churrasqueira
Academia
Salão de festas
...", Vila Cordeiro
3097,82,Avenida Jacutinga ,2,2,1,3000.0,940.0,"Varanda
Área de serviço
Quadra poliesportiva
Armário na cozinha
Interfone
...", Moema
3098,52,"Avenida Jurucê, 194 ",1,1,1,3300.0,1250.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Moema
3099,45,Rua Gaivota ,1,1,1,2000.0,560.0,"Jardim
Área de serviço
Playground
Salão de festas
Armário embutido
...", Moema
3100,30,Praça Benedito Calixto ,1,1,1,1950.0,698.0,"Piscina
Churrasqueira
Elevador
Depósito
Interfone
...", Pinheiros
3101,40,Rua Maria Otília ,1,1,1,2300.0,460.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Jardim Anália Franco
3102,80,"Rua Doutor César, 42 ",2,2,1,1900.0,405.0,"Sala de jantar
Área de serviço", Santana
3103,38,"Rua Guararapes, 305 ",1,1,1,2900.0,551.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Brooklin
3104,52,"Rua Itacema, 65 ",1,1,1,4110.0,690.0,"Elevador
Garagem
Ar-condicionado
Armário embutido
Interfone
...", Itaim Bibi
3105,31,Rua Caio Prado ,1,1,0,2000.0,325.0,"Piscina
Elevador
Academia
Playground
Próximo a hospitais
...", Consolação
3106,31,"Rua Torres da Barra, 207 ",1,1,0,1800.0,374.0,"Mobiliado
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Barra Funda
3107,140,"Rua Doutor Tomás Carvalhal, 826 ",3,4,3,7980.0,1980.0,"Mobiliado
Varanda gourmet
Salão de festas
Área de serviço", Paraíso
3108,44,"Vila Mariana, São Paulo ",1,1,1,1800.0,733.0,"Churrasqueira
Varanda
Cozinha
Salão de festas
Playground", SP
3109,57,"Rua Sena Madureira, 80 ",2,2,1,3700.0,565.0,"Piscina
Churrasqueira
Varanda
Área de serviço
Armário na cozinha
...", Vila Mariana
3110,50,Rua Arruda Alvim ,1,1,1,2600.0,630.0,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...", Pinheiros
3111,170,Rua Balthazar da Veiga ,4,4,2,15000.0,2600.0,"Piscina
Elevador
Varanda
Academia
Ar-condicionado
...", Vila Nova Conceição
3112,17,"Rua Vergueiro, 1009 ",1,1,0,1600.0,304.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...", Liberdade
3113,60,"Rua dos Alpes, 120 ",3,1,1,2300.0,456.0,"Cozinha
Academia
Churrasqueira
Playground
Salão de jogos", Cambuci
3114,117,"Rua Ásia, 173 ",2,3,2,8000.0,1200.0,0, Cerqueira César
3115,40,"Rua Antônio Carlos, 453 ",1,1,1,2100.0,724.0,0, Consolação
3116,130,Rua Rosa Magni Miralha ,3,5,2,3900.0,1300.0,0, Saúde
3117,167,"Rua Urbanizadora, 118 ",4,4,2,4485.0,1980.0,Área de serviço, Sumaré
3118,225,"Rua Ministro Gabriel de Rezende Passos, 200 ",4,5,3,13000.0,2640.0,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...", Moema
3119,84,Rua Fernão Dias ,2,2,2,8500.0,1200.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...", Pinheiros
3120,78,"Rua do Símbolo, 110 ",3,2,2,2100.0,0.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Jardim Ampliação
3121,61,"Rua Doutor Vila Nova, 35 ",1,1,0,1100.0,674.0,Elevador, Vila Buarque
3122,46,Rua das Fiandeiras ,1,1,2,5500.0,1750000.0,"Mobiliado
Churrasqueira
Elevador
Varanda
Academia
...", Itaim Bibi
3123,50,"Jardim São Paulo, São Paulo ",2,1,1,1750.0,290.0,"Cozinha
Interfone
Área de serviço", SP
3124,98,Rua Tuim ,3,2,1,3700.0,1190.0,"Condomínio fechado
Academia
Aceita animais
Playground
Portaria 24h
...", Moema
3125,157,"Rua Diogo Jácome, 518 ",2,4,3,17000.0,2780.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Nova Conceição
3126,29,"Rua Piquinhu, 251 ",1,1,0,950.0,100.0,"Condomínio fechado
Elevador
Salão de festas", Vila Ré
